"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","31-May-2022","TS_GP_RL_LSM_M.LSM000100",". 10. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Automobile","153.9760103","Index","Normal","","100","Quantum Index - Auto-mobiles"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","31-May-2022","TS_GP_RL_LSM_M.LSM000110",". 11. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Fertilizers","155.6178985","Index","Normal","","110","Quantum Index - Fertilizers"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","30-Apr-2022","TS_GP_RL_LSM_M.LSM000160000",". 1. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Overall","152.7851536","Index","Normal","","10","Quantum Index - Overall"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","30-Apr-2022","TS_GP_RL_LSM_M.LSM000020",". 2. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Vegetable Ghee","113.0521314","Index","Normal","","20","Quantum Index - Ghee"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","30-Apr-2022","TS_GP_RL_LSM_M.LSM000030",". 3. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Tea Blended","217.3207547","Index","Normal","","30","Quantum Index - Tea"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","30-Apr-2022","TS_GP_RL_LSM_M.LSM000040",". 4. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Cigarettes","92.70346118","Index","Normal","","40","Quantum Index - Cigarettes"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","30-Apr-2022","TS_GP_RL_LSM_M.LSM000050",". 5. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Cotton Yarn","135.6910607","Index","Normal","","50","Quantum Index - Yarn"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","30-Apr-2022","TS_GP_RL_LSM_M.LSM000060",". 6. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Cotton Cloth","116.1347713","Index","Normal","","60","Quantum Index - Cloth"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","30-Apr-2022","TS_GP_RL_LSM_M.LSM000070",". 7. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Jute Goods","60.86806752","Index","Normal","","70","Quantum Index - Jute"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","30-Apr-2022","TS_GP_RL_LSM_M.LSM000080",". 8. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Paper & Board","179.8810153","Index","Normal","","80","Quantum Index - Paper & Board"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","30-Apr-2022","TS_GP_RL_LSM_M.LSM000090",". 9. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Cement","217.2592114","Index","Normal","","90","Quantum Index - Cement"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","30-Apr-2022","TS_GP_RL_LSM_M.LSM000100",". 10. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Automobile","153.5382722","Index","Normal","","100","Quantum Index - Auto-mobiles"
"Quantum Index Series of Selected Large-scale Manufacturing Items (base 2005-06)","30-Apr-2022","TS_GP_RL_LSM_M.LSM000110",". 11. Quantum Index of Large-scale Manufacturing (Base Period 2005-06) - Fertilizers","155.0507706","Index","Normal","","110","Quantum Index - Fertilizers"
