"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"POL Sales by Sector","30-Sep-2021","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","2021868","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","30-Sep-2021","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","1870","Metric Ton","Normal","","20","POL sales to Agriculture"
"POL Sales by Sector","30-Sep-2021","TS_GP_RLS_POLSALE_M.P_003000","......2 POL sales to Domestic","3332","Metric Ton","Normal","","30","POL sales to Domestic"
"POL Sales by Sector","30-Sep-2021","TS_GP_RLS_POLSALE_M.P_004000","......3 POL sales to Government","30001","Metric Ton","Normal","","40","POL sales to Government"
"POL Sales by Sector","30-Sep-2021","TS_GP_RLS_POLSALE_M.P_005000","......4 POL sales to Industry","110241","Metric Ton","Normal","","50","POL sales to Industry"
"POL Sales by Sector","30-Sep-2021","TS_GP_RLS_POLSALE_M.P_006000","......5 POL sales to Overseas","13653","Metric Ton","Normal","","60","POL sales to Overseas"
"POL Sales by Sector","30-Sep-2021","TS_GP_RLS_POLSALE_M.P_007000","......6 POL sales to Power Sector","370846","Metric Ton","Normal","","70","POL sales to Power Sector"
"POL Sales by Sector","30-Sep-2021","TS_GP_RLS_POLSALE_M.P_008000","......7 POL sales to Transport","1491925","Metric Ton","Normal","","80","POL sales to Transport"
"POL Sales by Sector","31-Aug-2021","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","1995065","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","31-Aug-2021","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","1124","Metric Ton","Normal","","20","POL sales to Agriculture"
"POL Sales by Sector","31-Aug-2021","TS_GP_RLS_POLSALE_M.P_003000","......2 POL sales to Domestic","2664","Metric Ton","Normal","","30","POL sales to Domestic"
"POL Sales by Sector","31-Aug-2021","TS_GP_RLS_POLSALE_M.P_004000","......3 POL sales to Government","33411","Metric Ton","Normal","","40","POL sales to Government"
"POL Sales by Sector","31-Aug-2021","TS_GP_RLS_POLSALE_M.P_005000","......4 POL sales to Industry","113185","Metric Ton","Normal","","50","POL sales to Industry"
"POL Sales by Sector","31-Aug-2021","TS_GP_RLS_POLSALE_M.P_006000","......5 POL sales to Overseas","14874","Metric Ton","Normal","","60","POL sales to Overseas"
"POL Sales by Sector","31-Aug-2021","TS_GP_RLS_POLSALE_M.P_007000","......6 POL sales to Power Sector","446982","Metric Ton","Normal","","70","POL sales to Power Sector"
"POL Sales by Sector","31-Aug-2021","TS_GP_RLS_POLSALE_M.P_008000","......7 POL sales to Transport","1382825","Metric Ton","Normal","","80","POL sales to Transport"
"POL Sales by Sector","31-Jul-2021","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","1936927","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","31-Jul-2021","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","1669","Metric Ton","Normal","","20","POL sales to Agriculture"
"POL Sales by Sector","31-Jul-2021","TS_GP_RLS_POLSALE_M.P_003000","......2 POL sales to Domestic","2882","Metric Ton","Normal","","30","POL sales to Domestic"
"POL Sales by Sector","31-Jul-2021","TS_GP_RLS_POLSALE_M.P_004000","......3 POL sales to Government","21221","Metric Ton","Normal","","40","POL sales to Government"
"POL Sales by Sector","31-Jul-2021","TS_GP_RLS_POLSALE_M.P_005000","......4 POL sales to Industry","82854","Metric Ton","Normal","","50","POL sales to Industry"
"POL Sales by Sector","31-Jul-2021","TS_GP_RLS_POLSALE_M.P_006000","......5 POL sales to Overseas","11836","Metric Ton","Normal","","60","POL sales to Overseas"
"POL Sales by Sector","31-Jul-2021","TS_GP_RLS_POLSALE_M.P_007000","......6 POL sales to Power Sector","320469","Metric Ton","Normal","","70","POL sales to Power Sector"
"POL Sales by Sector","31-Jul-2021","TS_GP_RLS_POLSALE_M.P_008000","......7 POL sales to Transport","1495996","Metric Ton","Normal","","80","POL sales to Transport"
"POL Sales by Sector","30-Jun-2021","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","1971462","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","30-Jun-2021","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","834","Metric Ton","Normal","","20","POL sales to Agriculture"
"POL Sales by Sector","30-Jun-2021","TS_GP_RLS_POLSALE_M.P_003000","......2 POL sales to Domestic","3847","Metric Ton","Normal","","30","POL sales to Domestic"
"POL Sales by Sector","30-Jun-2021","TS_GP_RLS_POLSALE_M.P_004000","......3 POL sales to Government","24513","Metric Ton","Normal","","40","POL sales to Government"
"POL Sales by Sector","30-Jun-2021","TS_GP_RLS_POLSALE_M.P_005000","......4 POL sales to Industry","138824","Metric Ton","Normal","","50","POL sales to Industry"
"POL Sales by Sector","30-Jun-2021","TS_GP_RLS_POLSALE_M.P_006000","......5 POL sales to Overseas","13155","Metric Ton","Normal","","60","POL sales to Overseas"
"POL Sales by Sector","30-Jun-2021","TS_GP_RLS_POLSALE_M.P_007000","......6 POL sales to Power Sector","294586","Metric Ton","Normal","","70","POL sales to Power Sector"
"POL Sales by Sector","30-Jun-2021","TS_GP_RLS_POLSALE_M.P_008000","......7 POL sales to Transport","1495703","Metric Ton","Normal","","80","POL sales to Transport"
"POL Sales by Sector","31-May-2021","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","1733539","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","31-May-2021","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","352","Metric Ton","Normal","","20","POL sales to Agriculture"
"POL Sales by Sector","31-May-2021","TS_GP_RLS_POLSALE_M.P_003000","......2 POL sales to Domestic","1981","Metric Ton","Normal","","30","POL sales to Domestic"
"POL Sales by Sector","31-May-2021","TS_GP_RLS_POLSALE_M.P_004000","......3 POL sales to Government","29358","Metric Ton","Normal","","40","POL sales to Government"
"POL Sales by Sector","31-May-2021","TS_GP_RLS_POLSALE_M.P_005000","......4 POL sales to Industry","116092","Metric Ton","Normal","","50","POL sales to Industry"
"POL Sales by Sector","31-May-2021","TS_GP_RLS_POLSALE_M.P_006000","......5 POL sales to Overseas","8530","Metric Ton","Normal","","60","POL sales to Overseas"
"POL Sales by Sector","31-May-2021","TS_GP_RLS_POLSALE_M.P_007000","......6 POL sales to Power Sector","113613","Metric Ton","Normal","","70","POL sales to Power Sector"
"POL Sales by Sector","31-May-2021","TS_GP_RLS_POLSALE_M.P_008000","......7 POL sales to Transport","1463613","Metric Ton","Normal","","80","POL sales to Transport"
"POL Sales by Sector","30-Apr-2021","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","1722367","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","30-Apr-2021","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","1120","Metric Ton","Normal","","20","POL sales to Agriculture"
"POL Sales by Sector","30-Apr-2021","TS_GP_RLS_POLSALE_M.P_003000","......2 POL sales to Domestic","2234","Metric Ton","Normal","","30","POL sales to Domestic"
"POL Sales by Sector","30-Apr-2021","TS_GP_RLS_POLSALE_M.P_004000","......3 POL sales to Government","30106","Metric Ton","Normal","","40","POL sales to Government"
"POL Sales by Sector","30-Apr-2021","TS_GP_RLS_POLSALE_M.P_005000","......4 POL sales to Industry","103525","Metric Ton","Normal","","50","POL sales to Industry"
"POL Sales by Sector","30-Apr-2021","TS_GP_RLS_POLSALE_M.P_006000","......5 POL sales to Overseas","15556","Metric Ton","Normal","","60","POL sales to Overseas"
"POL Sales by Sector","30-Apr-2021","TS_GP_RLS_POLSALE_M.P_007000","......6 POL sales to Power Sector","136510","Metric Ton","Normal","","70","POL sales to Power Sector"
"POL Sales by Sector","30-Apr-2021","TS_GP_RLS_POLSALE_M.P_008000","......7 POL sales to Transport","1433316","Metric Ton","Normal","","80","POL sales to Transport"
"POL Sales by Sector","31-Mar-2021","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","1519993","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","31-Mar-2021","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","1210","Metric Ton","Normal","","20","POL sales to Agriculture"
"POL Sales by Sector","31-Mar-2021","TS_GP_RLS_POLSALE_M.P_003000","......2 POL sales to Domestic","1567","Metric Ton","Normal","","30","POL sales to Domestic"
"POL Sales by Sector","31-Mar-2021","TS_GP_RLS_POLSALE_M.P_004000","......3 POL sales to Government","29414","Metric Ton","Normal","","40","POL sales to Government"
"POL Sales by Sector","31-Mar-2021","TS_GP_RLS_POLSALE_M.P_005000","......4 POL sales to Industry","107214","Metric Ton","Normal","","50","POL sales to Industry"
"POL Sales by Sector","31-Mar-2021","TS_GP_RLS_POLSALE_M.P_006000","......5 POL sales to Overseas","17084","Metric Ton","Normal","","60","POL sales to Overseas"
"POL Sales by Sector","31-Mar-2021","TS_GP_RLS_POLSALE_M.P_007000","......6 POL sales to Power Sector","162865","Metric Ton","Normal","","70","POL sales to Power Sector"
"POL Sales by Sector","31-Mar-2021","TS_GP_RLS_POLSALE_M.P_008000","......7 POL sales to Transport","1200639","Metric Ton","Normal","","80","POL sales to Transport"
"POL Sales by Sector","28-Feb-2021","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","1432658","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","28-Feb-2021","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","1254","Metric Ton","Normal","","20","POL sales to Agriculture"
"POL Sales by Sector","28-Feb-2021","TS_GP_RLS_POLSALE_M.P_003000","......2 POL sales to Domestic","2065","Metric Ton","Normal","","30","POL sales to Domestic"
"POL Sales by Sector","28-Feb-2021","TS_GP_RLS_POLSALE_M.P_004000","......3 POL sales to Government","28344","Metric Ton","Normal","","40","POL sales to Government"
"POL Sales by Sector","28-Feb-2021","TS_GP_RLS_POLSALE_M.P_005000","......4 POL sales to Industry","107550","Metric Ton","Normal","","50","POL sales to Industry"
"POL Sales by Sector","28-Feb-2021","TS_GP_RLS_POLSALE_M.P_006000","......5 POL sales to Overseas","15411","Metric Ton","Normal","","60","POL sales to Overseas"
"POL Sales by Sector","28-Feb-2021","TS_GP_RLS_POLSALE_M.P_007000","......6 POL sales to Power Sector","118575","Metric Ton","Normal","","70","POL sales to Power Sector"
"POL Sales by Sector","28-Feb-2021","TS_GP_RLS_POLSALE_M.P_008000","......7 POL sales to Transport","1159459","Metric Ton","Normal","","80","POL sales to Transport"
"POL Sales by Sector","31-Jan-2021","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","1580755","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","31-Jan-2021","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","860","Metric Ton","Normal","","20","POL sales to Agriculture"
"POL Sales by Sector","31-Jan-2021","TS_GP_RLS_POLSALE_M.P_003000","......2 POL sales to Domestic","2171","Metric Ton","Normal","","30","POL sales to Domestic"
"POL Sales by Sector","31-Jan-2021","TS_GP_RLS_POLSALE_M.P_004000","......3 POL sales to Government","44966","Metric Ton","Normal","","40","POL sales to Government"
"POL Sales by Sector","31-Jan-2021","TS_GP_RLS_POLSALE_M.P_005000","......4 POL sales to Industry","143443","Metric Ton","Normal","","50","POL sales to Industry"
"POL Sales by Sector","31-Jan-2021","TS_GP_RLS_POLSALE_M.P_006000","......5 POL sales to Overseas","16838","Metric Ton","Normal","","60","POL sales to Overseas"
"POL Sales by Sector","31-Jan-2021","TS_GP_RLS_POLSALE_M.P_007000","......6 POL sales to Power Sector","222629","Metric Ton","Normal","","70","POL sales to Power Sector"
"POL Sales by Sector","31-Jan-2021","TS_GP_RLS_POLSALE_M.P_008000","......7 POL sales to Transport","1149848","Metric Ton","Normal","","80","POL sales to Transport"
"POL Sales by Sector","31-Dec-2020","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","1627157","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","31-Dec-2020","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","1068","Metric Ton","Normal","","20","POL sales to Agriculture"
"POL Sales by Sector","31-Dec-2020","TS_GP_RLS_POLSALE_M.P_003000","......2 POL sales to Domestic","1812","Metric Ton","Normal","","30","POL sales to Domestic"
"POL Sales by Sector","31-Dec-2020","TS_GP_RLS_POLSALE_M.P_004000","......3 POL sales to Government","23784","Metric Ton","Normal","","40","POL sales to Government"
"POL Sales by Sector","31-Dec-2020","TS_GP_RLS_POLSALE_M.P_005000","......4 POL sales to Industry","151633","Metric Ton","Normal","","50","POL sales to Industry"
"POL Sales by Sector","31-Dec-2020","TS_GP_RLS_POLSALE_M.P_006000","......5 POL sales to Overseas","15971","Metric Ton","Normal","","60","POL sales to Overseas"
"POL Sales by Sector","31-Dec-2020","TS_GP_RLS_POLSALE_M.P_007000","......6 POL sales to Power Sector","148663","Metric Ton","Normal","","70","POL sales to Power Sector"
"POL Sales by Sector","31-Dec-2020","TS_GP_RLS_POLSALE_M.P_008000","......7 POL sales to Transport","1284226","Metric Ton","Normal","","80","POL sales to Transport"
"POL Sales by Sector","30-Nov-2020","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","1769662","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","30-Nov-2020","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","1244","Metric Ton","Normal","","20","POL sales to Agriculture"
"POL Sales by Sector","30-Nov-2020","TS_GP_RLS_POLSALE_M.P_003000","......2 POL sales to Domestic","1046","Metric Ton","Normal","","30","POL sales to Domestic"
"POL Sales by Sector","30-Nov-2020","TS_GP_RLS_POLSALE_M.P_004000","......3 POL sales to Government","26463","Metric Ton","Normal","","40","POL sales to Government"
"POL Sales by Sector","30-Nov-2020","TS_GP_RLS_POLSALE_M.P_005000","......4 POL sales to Industry","132708","Metric Ton","Normal","","50","POL sales to Industry"
"POL Sales by Sector","30-Nov-2020","TS_GP_RLS_POLSALE_M.P_006000","......5 POL sales to Overseas","24022","Metric Ton","Normal","","60","POL sales to Overseas"
"POL Sales by Sector","30-Nov-2020","TS_GP_RLS_POLSALE_M.P_007000","......6 POL sales to Power Sector","96834","Metric Ton","Normal","","70","POL sales to Power Sector"
"POL Sales by Sector","30-Nov-2020","TS_GP_RLS_POLSALE_M.P_008000","......7 POL sales to Transport","1487345","Metric Ton","Normal","","80","POL sales to Transport"
"POL Sales by Sector","31-Oct-2020","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","1735179","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","31-Oct-2020","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","869","Metric Ton","Normal","","20","POL sales to Agriculture"
"POL Sales by Sector","31-Oct-2020","TS_GP_RLS_POLSALE_M.P_003000","......2 POL sales to Domestic","1820","Metric Ton","Normal","","30","POL sales to Domestic"
"POL Sales by Sector","31-Oct-2020","TS_GP_RLS_POLSALE_M.P_004000","......3 POL sales to Government","26969","Metric Ton","Normal","","40","POL sales to Government"
"POL Sales by Sector","31-Oct-2020","TS_GP_RLS_POLSALE_M.P_005000","......4 POL sales to Industry","117902","Metric Ton","Normal","","50","POL sales to Industry"
"POL Sales by Sector","31-Oct-2020","TS_GP_RLS_POLSALE_M.P_006000","......5 POL sales to Overseas","19332","Metric Ton","Normal","","60","POL sales to Overseas"
"POL Sales by Sector","31-Oct-2020","TS_GP_RLS_POLSALE_M.P_007000","......6 POL sales to Power Sector","216949","Metric Ton","Normal","","70","POL sales to Power Sector"
"POL Sales by Sector","31-Oct-2020","TS_GP_RLS_POLSALE_M.P_008000","......7 POL sales to Transport","1351338","Metric Ton","Normal","","80","POL sales to Transport"
"POL Sales by Sector","30-Sep-2020","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","1590941","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","30-Sep-2020","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","730","Metric Ton","Normal","","20","POL sales to Agriculture"
"POL Sales by Sector","30-Sep-2020","TS_GP_RLS_POLSALE_M.P_003000","......2 POL sales to Domestic","4328","Metric Ton","Normal","","30","POL sales to Domestic"
"POL Sales by Sector","30-Sep-2020","TS_GP_RLS_POLSALE_M.P_004000","......3 POL sales to Government","24246","Metric Ton","Normal","","40","POL sales to Government"
"POL Sales by Sector","30-Sep-2020","TS_GP_RLS_POLSALE_M.P_005000","......4 POL sales to Industry","120044","Metric Ton","Normal","","50","POL sales to Industry"
"POL Sales by Sector","30-Sep-2020","TS_GP_RLS_POLSALE_M.P_006000","......5 POL sales to Overseas","11849","Metric Ton","Normal","","60","POL sales to Overseas"
"POL Sales by Sector","30-Sep-2020","TS_GP_RLS_POLSALE_M.P_007000","......6 POL sales to Power Sector","324492","Metric Ton","Normal","","70","POL sales to Power Sector"
"POL Sales by Sector","30-Sep-2020","TS_GP_RLS_POLSALE_M.P_008000","......7 POL sales to Transport","1105252","Metric Ton","Normal","","80","POL sales to Transport"
"POL Sales by Sector","31-Aug-2020","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","1610156","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","31-Aug-2020","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","1304","Metric Ton","Normal","","20","POL sales to Agriculture"
"POL Sales by Sector","31-Aug-2020","TS_GP_RLS_POLSALE_M.P_003000","......2 POL sales to Domestic","3708","Metric Ton","Normal","","30","POL sales to Domestic"
"POL Sales by Sector","31-Aug-2020","TS_GP_RLS_POLSALE_M.P_004000","......3 POL sales to Government","19619","Metric Ton","Normal","","40","POL sales to Government"
"POL Sales by Sector","31-Aug-2020","TS_GP_RLS_POLSALE_M.P_005000","......4 POL sales to Industry","107069","Metric Ton","Normal","","50","POL sales to Industry"
"POL Sales by Sector","31-Aug-2020","TS_GP_RLS_POLSALE_M.P_006000","......5 POL sales to Overseas","7658","Metric Ton","Normal","","60","POL sales to Overseas"
"POL Sales by Sector","31-Aug-2020","TS_GP_RLS_POLSALE_M.P_007000","......6 POL sales to Power Sector","275922","Metric Ton","Normal","","70","POL sales to Power Sector"
"POL Sales by Sector","31-Aug-2020","TS_GP_RLS_POLSALE_M.P_008000","......7 POL sales to Transport","1194876","Metric Ton","Normal","","80","POL sales to Transport"
"POL Sales by Sector","31-Jul-2020","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","1848327","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","31-Jul-2020","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","1289","Metric Ton","Normal","","20","POL sales to Agriculture"
"POL Sales by Sector","31-Jul-2020","TS_GP_RLS_POLSALE_M.P_003000","......2 POL sales to Domestic","3237","Metric Ton","Normal","","30","POL sales to Domestic"
"POL Sales by Sector","31-Jul-2020","TS_GP_RLS_POLSALE_M.P_004000","......3 POL sales to Government","16964","Metric Ton","Normal","","40","POL sales to Government"
"POL Sales by Sector","31-Jul-2020","TS_GP_RLS_POLSALE_M.P_005000","......4 POL sales to Industry","126773","Metric Ton","Normal","","50","POL sales to Industry"
"POL Sales by Sector","31-Jul-2020","TS_GP_RLS_POLSALE_M.P_006000","......5 POL sales to Overseas","10610","Metric Ton","Normal","","60","POL sales to Overseas"
"POL Sales by Sector","31-Jul-2020","TS_GP_RLS_POLSALE_M.P_007000","......6 POL sales to Power Sector","252948","Metric Ton","Normal","","70","POL sales to Power Sector"
"POL Sales by Sector","31-Jul-2020","TS_GP_RLS_POLSALE_M.P_008000","......7 POL sales to Transport","1436506","Metric Ton","Normal","","80","POL sales to Transport"
"POL Sales by Sector","30-Jun-2020","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","1734176","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","30-Jun-2020","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","1160","Metric Ton","Normal","","20","POL sales to Agriculture"
"POL Sales by Sector","30-Jun-2020","TS_GP_RLS_POLSALE_M.P_003000","......2 POL sales to Domestic","1884","Metric Ton","Normal","","30","POL sales to Domestic"
"POL Sales by Sector","30-Jun-2020","TS_GP_RLS_POLSALE_M.P_004000","......3 POL sales to Government","43573","Metric Ton","Normal","","40","POL sales to Government"
"POL Sales by Sector","30-Jun-2020","TS_GP_RLS_POLSALE_M.P_005000","......4 POL sales to Industry","113732","Metric Ton","Normal","","50","POL sales to Industry"
"POL Sales by Sector","30-Jun-2020","TS_GP_RLS_POLSALE_M.P_006000","......5 POL sales to Overseas","4742","Metric Ton","Normal","","60","POL sales to Overseas"
"POL Sales by Sector","30-Jun-2020","TS_GP_RLS_POLSALE_M.P_007000","......6 POL sales to Power Sector","120445","Metric Ton","Normal","","70","POL sales to Power Sector"
"POL Sales by Sector","30-Jun-2020","TS_GP_RLS_POLSALE_M.P_008000","......7 POL sales to Transport","1448640","Metric Ton","Normal","","80","POL sales to Transport"
"POL Sales by Sector","31-May-2020","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","1627495","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","31-May-2020","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","1016","Metric Ton","Normal","","20","POL sales to Agriculture"
"POL Sales by Sector","31-May-2020","TS_GP_RLS_POLSALE_M.P_003000","......2 POL sales to Domestic","3102","Metric Ton","Normal","","30","POL sales to Domestic"
"POL Sales by Sector","31-May-2020","TS_GP_RLS_POLSALE_M.P_004000","......3 POL sales to Government","28870","Metric Ton","Normal","","40","POL sales to Government"
"POL Sales by Sector","31-May-2020","TS_GP_RLS_POLSALE_M.P_005000","......4 POL sales to Industry","133837","Metric Ton","Normal","","50","POL sales to Industry"
"POL Sales by Sector","31-May-2020","TS_GP_RLS_POLSALE_M.P_006000","......5 POL sales to Overseas","3068","Metric Ton","Normal","","60","POL sales to Overseas"
"POL Sales by Sector","31-May-2020","TS_GP_RLS_POLSALE_M.P_007000","......6 POL sales to Power Sector","118042","Metric Ton","Normal","","70","POL sales to Power Sector"
"POL Sales by Sector","31-May-2020","TS_GP_RLS_POLSALE_M.P_008000","......7 POL sales to Transport","1339560","Metric Ton","Normal","","80","POL sales to Transport"
"POL Sales by Sector","30-Apr-2020","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","1095160","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","30-Apr-2020","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","261","Metric Ton","Normal","","20","POL sales to Agriculture"
"POL Sales by Sector","30-Apr-2020","TS_GP_RLS_POLSALE_M.P_003000","......2 POL sales to Domestic","4597","Metric Ton","Normal","","30","POL sales to Domestic"
"POL Sales by Sector","30-Apr-2020","TS_GP_RLS_POLSALE_M.P_004000","......3 POL sales to Government","30444","Metric Ton","Normal","","40","POL sales to Government"
"POL Sales by Sector","30-Apr-2020","TS_GP_RLS_POLSALE_M.P_005000","......4 POL sales to Industry","72021","Metric Ton","Normal","","50","POL sales to Industry"
"POL Sales by Sector","30-Apr-2020","TS_GP_RLS_POLSALE_M.P_006000","......5 POL sales to Overseas","4490","Metric Ton","Normal","","60","POL sales to Overseas"
"POL Sales by Sector","30-Apr-2020","TS_GP_RLS_POLSALE_M.P_007000","......6 POL sales to Power Sector","31640","Metric Ton","Normal","","70","POL sales to Power Sector"
"POL Sales by Sector","30-Apr-2020","TS_GP_RLS_POLSALE_M.P_008000","......7 POL sales to Transport","951707","Metric Ton","Normal","","80","POL sales to Transport"
"POL Sales by Sector","31-Mar-2020","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","1104154","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","31-Mar-2020","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","751","Metric Ton","Normal","","20","POL sales to Agriculture"
"POL Sales by Sector","31-Mar-2020","TS_GP_RLS_POLSALE_M.P_003000","......2 POL sales to Domestic","5000","Metric Ton","Normal","","30","POL sales to Domestic"
"POL Sales by Sector","31-Mar-2020","TS_GP_RLS_POLSALE_M.P_004000","......3 POL sales to Government","23954","Metric Ton","Normal","","40","POL sales to Government"
"POL Sales by Sector","31-Mar-2020","TS_GP_RLS_POLSALE_M.P_005000","......4 POL sales to Industry","80206","Metric Ton","Normal","","50","POL sales to Industry"
"POL Sales by Sector","31-Mar-2020","TS_GP_RLS_POLSALE_M.P_006000","......5 POL sales to Overseas","16232","Metric Ton","Normal","","60","POL sales to Overseas"
"POL Sales by Sector","31-Mar-2020","TS_GP_RLS_POLSALE_M.P_007000","......6 POL sales to Power Sector","50957","Metric Ton","Normal","","70","POL sales to Power Sector"
"POL Sales by Sector","31-Mar-2020","TS_GP_RLS_POLSALE_M.P_008000","......7 POL sales to Transport","927054","Metric Ton","Normal","","80","POL sales to Transport"
"POL Sales by Sector","29-Feb-2020","TS_GP_RLS_POLSALE_M.P_001000",". Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Trans etc)","1190824","Metric Ton","Normal","","10","Overall POL sales to various sectors (Agri, Govt, Ind, Pow, Transp etc)"
"POL Sales by Sector","29-Feb-2020","TS_GP_RLS_POLSALE_M.P_002000","......1 POL sales to Agriculture","773","Metric Ton","Normal","","20","POL sales to Agriculture"
