"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Gold and Foreign Exchange Reserves of Pakistan","31-Oct-2012","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","14326","Million USD","Normal","","10","Total Liquid FX Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Oct-2012","TS_GP_EXT_PAKRES_M.Z00030","....... (i) Net Reserves with SBP","9734","Million USD","Normal","","20","Net Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-Oct-2012","TS_GP_EXT_PAKRES_M.Z00050","....... (ii) Net Reserves with Banks","4592","Million USD","Normal","","30","Net Reserves with Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-Oct-2012","TS_GP_EXT_PAKRES_M.Z00070",". Total Reserves (i+ii+iii)","15894","Million USD","Normal","","40","Total Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Oct-2012","TS_GP_EXT_PAKRES_M.Z00010","....... (i) Gold Reserves","3561","Million USD","Normal","","50","Gold Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Oct-2012","TS_GP_EXT_PAKRES_M.Z00020","....... (ii) Foreign Exchange Reserves with SBP","9830","Million USD","Normal","","60","Foreign Exchange Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-Oct-2012","TS_GP_EXT_PAKRES_M.Z00040","....... (iii) Foreign Exchange Reserves with Scheduled Banks","2503","Million USD","Normal","","70","Foreign Exchange Reserves with Scheduled Banks"
"Gold and Foreign Exchange Reserves of Pakistan","30-Sep-2012","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","14923","Million USD","Normal","","10","Total Liquid FX Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Sep-2012","TS_GP_EXT_PAKRES_M.Z00030","....... (i) Net Reserves with SBP","10359","Million USD","Normal","","20","Net Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","30-Sep-2012","TS_GP_EXT_PAKRES_M.Z00050","....... (ii) Net Reserves with Banks","4564","Million USD","Normal","","30","Net Reserves with Banks"
"Gold and Foreign Exchange Reserves of Pakistan","30-Sep-2012","TS_GP_EXT_PAKRES_M.Z00070",". Total Reserves (i+ii+iii)","16649","Million USD","Normal","","40","Total Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Sep-2012","TS_GP_EXT_PAKRES_M.Z00010","....... (i) Gold Reserves","3679","Million USD","Normal","","50","Gold Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Sep-2012","TS_GP_EXT_PAKRES_M.Z00020","....... (ii) Foreign Exchange Reserves with SBP","10410","Million USD","Normal","","60","Foreign Exchange Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","30-Sep-2012","TS_GP_EXT_PAKRES_M.Z00040","....... (iii) Foreign Exchange Reserves with Scheduled Banks","2559","Million USD","Normal","","70","Foreign Exchange Reserves with Scheduled Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-Aug-2012","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","14856","Million USD","Normal","","10","Total Liquid FX Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Aug-2012","TS_GP_EXT_PAKRES_M.Z00030","....... (i) Net Reserves with SBP","10392","Million USD","Normal","","20","Net Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-Aug-2012","TS_GP_EXT_PAKRES_M.Z00050","....... (ii) Net Reserves with Banks","4464","Million USD","Normal","","30","Net Reserves with Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-Aug-2012","TS_GP_EXT_PAKRES_M.Z00070",". Total Reserves (i+ii+iii)","16465","Million USD","Normal","","40","Total Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Aug-2012","TS_GP_EXT_PAKRES_M.Z00010","....... (i) Gold Reserves","3415","Million USD","Normal","","50","Gold Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Aug-2012","TS_GP_EXT_PAKRES_M.Z00020","....... (ii) Foreign Exchange Reserves with SBP","10443","Million USD","Normal","","60","Foreign Exchange Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-Aug-2012","TS_GP_EXT_PAKRES_M.Z00040","....... (iii) Foreign Exchange Reserves with Scheduled Banks","2608","Million USD","Normal","","70","Foreign Exchange Reserves with Scheduled Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jul-2012","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","14609","Million USD","Normal","","10","Total Liquid FX Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jul-2012","TS_GP_EXT_PAKRES_M.Z00030","....... (i) Net Reserves with SBP","10154","Million USD","Normal","","20","Net Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jul-2012","TS_GP_EXT_PAKRES_M.Z00050","....... (ii) Net Reserves with Banks","4455","Million USD","Normal","","30","Net Reserves with Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jul-2012","TS_GP_EXT_PAKRES_M.Z00070",". Total Reserves (i+ii+iii)","15951","Million USD","Normal","","40","Total Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jul-2012","TS_GP_EXT_PAKRES_M.Z00010","....... (i) Gold Reserves","3360","Million USD","Normal","","50","Gold Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jul-2012","TS_GP_EXT_PAKRES_M.Z00020","....... (ii) Foreign Exchange Reserves with SBP","10196","Million USD","Normal","","60","Foreign Exchange Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jul-2012","TS_GP_EXT_PAKRES_M.Z00040","....... (iii) Foreign Exchange Reserves with Scheduled Banks","2394","Million USD","Normal","","70","Foreign Exchange Reserves with Scheduled Banks"
"Gold and Foreign Exchange Reserves of Pakistan","30-Jun-2012","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","15288","Million USD","Normal","","10","Total Liquid FX Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Jun-2012","TS_GP_EXT_PAKRES_M.Z00030","....... (i) Net Reserves with SBP","10803","Million USD","Normal","","20","Net Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","30-Jun-2012","TS_GP_EXT_PAKRES_M.Z00050","....... (ii) Net Reserves with Banks","4485","Million USD","Normal","","30","Net Reserves with Banks"
"Gold and Foreign Exchange Reserves of Pakistan","30-Jun-2012","TS_GP_EXT_PAKRES_M.Z00070",". Total Reserves (i+ii+iii)","16493","Million USD","Normal","","40","Total Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Jun-2012","TS_GP_EXT_PAKRES_M.Z00010","....... (i) Gold Reserves","3311","Million USD","Normal","","50","Gold Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Jun-2012","TS_GP_EXT_PAKRES_M.Z00020","....... (ii) Foreign Exchange Reserves with SBP","10856","Million USD","Normal","","60","Foreign Exchange Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","30-Jun-2012","TS_GP_EXT_PAKRES_M.Z00040","....... (iii) Foreign Exchange Reserves with Scheduled Banks","2326","Million USD","Normal","","70","Foreign Exchange Reserves with Scheduled Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-May-2012","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","15576","Million USD","Normal","","10","Total Liquid FX Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-May-2012","TS_GP_EXT_PAKRES_M.Z00030","....... (i) Net Reserves with SBP","11265","Million USD","Normal","","20","Net Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-May-2012","TS_GP_EXT_PAKRES_M.Z00050","....... (ii) Net Reserves with Banks","4311","Million USD","Normal","","30","Net Reserves with Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-May-2012","TS_GP_EXT_PAKRES_M.Z00070",". Total Reserves (i+ii+iii)","16640","Million USD","Normal","","40","Total Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-May-2012","TS_GP_EXT_PAKRES_M.Z00010","....... (i) Gold Reserves","3226","Million USD","Normal","","50","Gold Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-May-2012","TS_GP_EXT_PAKRES_M.Z00020","....... (ii) Foreign Exchange Reserves with SBP","11345","Million USD","Normal","","60","Foreign Exchange Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-May-2012","TS_GP_EXT_PAKRES_M.Z00040","....... (iii) Foreign Exchange Reserves with Scheduled Banks","2069","Million USD","Normal","","70","Foreign Exchange Reserves with Scheduled Banks"
"Gold and Foreign Exchange Reserves of Pakistan","30-Apr-2012","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","16486","Million USD","Normal","","10","Total Liquid FX Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Apr-2012","TS_GP_EXT_PAKRES_M.Z00030","....... (i) Net Reserves with SBP","12040","Million USD","Normal","","20","Net Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","30-Apr-2012","TS_GP_EXT_PAKRES_M.Z00050","....... (ii) Net Reserves with Banks","4446","Million USD","Normal","","30","Net Reserves with Banks"
"Gold and Foreign Exchange Reserves of Pakistan","30-Apr-2012","TS_GP_EXT_PAKRES_M.Z00070",". Total Reserves (i+ii+iii)","17802","Million USD","Normal","","40","Total Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Apr-2012","TS_GP_EXT_PAKRES_M.Z00010","....... (i) Gold Reserves","3419","Million USD","Normal","","50","Gold Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Apr-2012","TS_GP_EXT_PAKRES_M.Z00020","....... (ii) Foreign Exchange Reserves with SBP","12206","Million USD","Normal","","60","Foreign Exchange Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","30-Apr-2012","TS_GP_EXT_PAKRES_M.Z00040","....... (iii) Foreign Exchange Reserves with Scheduled Banks","2177","Million USD","Normal","","70","Foreign Exchange Reserves with Scheduled Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-Mar-2012","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","16551","Million USD","Normal","","10","Total Liquid FX Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Mar-2012","TS_GP_EXT_PAKRES_M.Z00030","....... (i) Net Reserves with SBP","11835","Million USD","Normal","","20","Net Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-Mar-2012","TS_GP_EXT_PAKRES_M.Z00050","....... (ii) Net Reserves with Banks","4716","Million USD","Normal","","30","Net Reserves with Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-Mar-2012","TS_GP_EXT_PAKRES_M.Z00070",". Total Reserves (i+ii+iii)","17946","Million USD","Normal","","40","Total Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Mar-2012","TS_GP_EXT_PAKRES_M.Z00010","....... (i) Gold Reserves","3442","Million USD","Normal","","50","Gold Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Mar-2012","TS_GP_EXT_PAKRES_M.Z00020","....... (ii) Foreign Exchange Reserves with SBP","12075","Million USD","Normal","","60","Foreign Exchange Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-Mar-2012","TS_GP_EXT_PAKRES_M.Z00040","....... (iii) Foreign Exchange Reserves with Scheduled Banks","2428","Million USD","Normal","","70","Foreign Exchange Reserves with Scheduled Banks"
"Gold and Foreign Exchange Reserves of Pakistan","29-Feb-2012","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","16412","Million USD","Normal","","10","Total Liquid FX Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","29-Feb-2012","TS_GP_EXT_PAKRES_M.Z00030","....... (i) Net Reserves with SBP","11962","Million USD","Normal","","20","Net Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","29-Feb-2012","TS_GP_EXT_PAKRES_M.Z00050","....... (ii) Net Reserves with Banks","4450","Million USD","Normal","","30","Net Reserves with Banks"
"Gold and Foreign Exchange Reserves of Pakistan","29-Feb-2012","TS_GP_EXT_PAKRES_M.Z00070",". Total Reserves (i+ii+iii)","18363","Million USD","Normal","","40","Total Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","29-Feb-2012","TS_GP_EXT_PAKRES_M.Z00010","....... (i) Gold Reserves","3665","Million USD","Normal","","50","Gold Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","29-Feb-2012","TS_GP_EXT_PAKRES_M.Z00020","....... (ii) Foreign Exchange Reserves with SBP","12208","Million USD","Normal","","60","Foreign Exchange Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","29-Feb-2012","TS_GP_EXT_PAKRES_M.Z00040","....... (iii) Foreign Exchange Reserves with Scheduled Banks","2490","Million USD","Normal","","70","Foreign Exchange Reserves with Scheduled Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jan-2012","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","16843","Million USD","Normal","","10","Total Liquid FX Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jan-2012","TS_GP_EXT_PAKRES_M.Z00030","....... (i) Net Reserves with SBP","12471","Million USD","Normal","","20","Net Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jan-2012","TS_GP_EXT_PAKRES_M.Z00050","....... (ii) Net Reserves with Banks","4372","Million USD","Normal","","30","Net Reserves with Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jan-2012","TS_GP_EXT_PAKRES_M.Z00070",". Total Reserves (i+ii+iii)","19083","Million USD","Normal","","40","Total Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jan-2012","TS_GP_EXT_PAKRES_M.Z00010","....... (i) Gold Reserves","3611","Million USD","Normal","","50","Gold Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jan-2012","TS_GP_EXT_PAKRES_M.Z00020","....... (ii) Foreign Exchange Reserves with SBP","12897","Million USD","Normal","","60","Foreign Exchange Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jan-2012","TS_GP_EXT_PAKRES_M.Z00040","....... (iii) Foreign Exchange Reserves with Scheduled Banks","2575","Million USD","Normal","","70","Foreign Exchange Reserves with Scheduled Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-Dec-2011","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","17026","Million USD","Normal","","10","Total Liquid FX Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Dec-2011","TS_GP_EXT_PAKRES_M.Z00030","....... (i) Net Reserves with SBP","12875","Million USD","Normal","","20","Net Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-Dec-2011","TS_GP_EXT_PAKRES_M.Z00050","....... (ii) Net Reserves with Banks","4151","Million USD","Normal","","30","Net Reserves with Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-Dec-2011","TS_GP_EXT_PAKRES_M.Z00070",". Total Reserves (i+ii+iii)","19028","Million USD","Normal","","40","Total Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Dec-2011","TS_GP_EXT_PAKRES_M.Z00010","....... (i) Gold Reserves","3170","Million USD","Normal","","50","Gold Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Dec-2011","TS_GP_EXT_PAKRES_M.Z00020","....... (ii) Foreign Exchange Reserves with SBP","13478","Million USD","Normal","","60","Foreign Exchange Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-Dec-2011","TS_GP_EXT_PAKRES_M.Z00040","....... (iii) Foreign Exchange Reserves with Scheduled Banks","2380","Million USD","Normal","","70","Foreign Exchange Reserves with Scheduled Banks"
"Gold and Foreign Exchange Reserves of Pakistan","30-Nov-2011","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","16728","Million USD","Normal","","10","Total Liquid FX Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Nov-2011","TS_GP_EXT_PAKRES_M.Z00030","....... (i) Net Reserves with SBP","12911","Million USD","Normal","","20","Net Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","30-Nov-2011","TS_GP_EXT_PAKRES_M.Z00050","....... (ii) Net Reserves with Banks","3817","Million USD","Normal","","30","Net Reserves with Banks"
"Gold and Foreign Exchange Reserves of Pakistan","30-Nov-2011","TS_GP_EXT_PAKRES_M.Z00070",". Total Reserves (i+ii+iii)","19544","Million USD","Normal","","40","Total Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Nov-2011","TS_GP_EXT_PAKRES_M.Z00010","....... (i) Gold Reserves","3615","Million USD","Normal","","50","Gold Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Nov-2011","TS_GP_EXT_PAKRES_M.Z00020","....... (ii) Foreign Exchange Reserves with SBP","13618","Million USD","Normal","","60","Foreign Exchange Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","30-Nov-2011","TS_GP_EXT_PAKRES_M.Z00040","....... (iii) Foreign Exchange Reserves with Scheduled Banks","2311","Million USD","Normal","","70","Foreign Exchange Reserves with Scheduled Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-Oct-2011","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","17066","Million USD","Normal","","10","Total Liquid FX Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Oct-2011","TS_GP_EXT_PAKRES_M.Z00030","....... (i) Net Reserves with SBP","13322","Million USD","Normal","","20","Net Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-Oct-2011","TS_GP_EXT_PAKRES_M.Z00050","....... (ii) Net Reserves with Banks","3744","Million USD","Normal","","30","Net Reserves with Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-Oct-2011","TS_GP_EXT_PAKRES_M.Z00070",". Total Reserves (i+ii+iii)","20383","Million USD","Normal","","40","Total Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Oct-2011","TS_GP_EXT_PAKRES_M.Z00010","....... (i) Gold Reserves","3565","Million USD","Normal","","50","Gold Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Oct-2011","TS_GP_EXT_PAKRES_M.Z00020","....... (ii) Foreign Exchange Reserves with SBP","14141","Million USD","Normal","","60","Foreign Exchange Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-Oct-2011","TS_GP_EXT_PAKRES_M.Z00040","....... (iii) Foreign Exchange Reserves with Scheduled Banks","2676","Million USD","Normal","","70","Foreign Exchange Reserves with Scheduled Banks"
"Gold and Foreign Exchange Reserves of Pakistan","30-Sep-2011","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","17331","Million USD","Normal","","10","Total Liquid FX Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Sep-2011","TS_GP_EXT_PAKRES_M.Z00030","....... (i) Net Reserves with SBP","13651","Million USD","Normal","","20","Net Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","30-Sep-2011","TS_GP_EXT_PAKRES_M.Z00050","....... (ii) Net Reserves with Banks","3680","Million USD","Normal","","30","Net Reserves with Banks"
"Gold and Foreign Exchange Reserves of Pakistan","30-Sep-2011","TS_GP_EXT_PAKRES_M.Z00070",". Total Reserves (i+ii+iii)","20136","Million USD","Normal","","40","Total Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Sep-2011","TS_GP_EXT_PAKRES_M.Z00010","....... (i) Gold Reserves","3354","Million USD","Normal","","50","Gold Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Sep-2011","TS_GP_EXT_PAKRES_M.Z00020","....... (ii) Foreign Exchange Reserves with SBP","14668","Million USD","Normal","","60","Foreign Exchange Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","30-Sep-2011","TS_GP_EXT_PAKRES_M.Z00040","....... (iii) Foreign Exchange Reserves with Scheduled Banks","2114","Million USD","Normal","","70","Foreign Exchange Reserves with Scheduled Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-Aug-2011","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","18066","Million USD","Normal","","10","Total Liquid FX Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Aug-2011","TS_GP_EXT_PAKRES_M.Z00030","....... (i) Net Reserves with SBP","14603","Million USD","Normal","","20","Net Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-Aug-2011","TS_GP_EXT_PAKRES_M.Z00050","....... (ii) Net Reserves with Banks","3463","Million USD","Normal","","30","Net Reserves with Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-Aug-2011","TS_GP_EXT_PAKRES_M.Z00070",". Total Reserves (i+ii+iii)","21338","Million USD","Normal","","40","Total Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Aug-2011","TS_GP_EXT_PAKRES_M.Z00010","....... (i) Gold Reserves","3779","Million USD","Normal","","50","Gold Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Aug-2011","TS_GP_EXT_PAKRES_M.Z00020","....... (ii) Foreign Exchange Reserves with SBP","15624","Million USD","Normal","","60","Foreign Exchange Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-Aug-2011","TS_GP_EXT_PAKRES_M.Z00040","....... (iii) Foreign Exchange Reserves with Scheduled Banks","1935","Million USD","Normal","","70","Foreign Exchange Reserves with Scheduled Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jul-2011","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","18295","Million USD","Normal","","10","Total Liquid FX Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jul-2011","TS_GP_EXT_PAKRES_M.Z00030","....... (i) Net Reserves with SBP","14776","Million USD","Normal","","20","Net Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jul-2011","TS_GP_EXT_PAKRES_M.Z00050","....... (ii) Net Reserves with Banks","3519","Million USD","Normal","","30","Net Reserves with Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jul-2011","TS_GP_EXT_PAKRES_M.Z00070",". Total Reserves (i+ii+iii)","21213","Million USD","Normal","","40","Total Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jul-2011","TS_GP_EXT_PAKRES_M.Z00010","....... (i) Gold Reserves","3372","Million USD","Normal","","50","Gold Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jul-2011","TS_GP_EXT_PAKRES_M.Z00020","....... (ii) Foreign Exchange Reserves with SBP","15701","Million USD","Normal","","60","Foreign Exchange Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-Jul-2011","TS_GP_EXT_PAKRES_M.Z00040","....... (iii) Foreign Exchange Reserves with Scheduled Banks","2140","Million USD","Normal","","70","Foreign Exchange Reserves with Scheduled Banks"
"Gold and Foreign Exchange Reserves of Pakistan","30-Jun-2011","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","18244","Million USD","Normal","","10","Total Liquid FX Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Jun-2011","TS_GP_EXT_PAKRES_M.Z00030","....... (i) Net Reserves with SBP","14784","Million USD","Normal","","20","Net Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","30-Jun-2011","TS_GP_EXT_PAKRES_M.Z00050","....... (ii) Net Reserves with Banks","3460","Million USD","Normal","","30","Net Reserves with Banks"
"Gold and Foreign Exchange Reserves of Pakistan","30-Jun-2011","TS_GP_EXT_PAKRES_M.Z00070",". Total Reserves (i+ii+iii)","20942","Million USD","Normal","","40","Total Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Jun-2011","TS_GP_EXT_PAKRES_M.Z00010","....... (i) Gold Reserves","3117","Million USD","Normal","","50","Gold Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Jun-2011","TS_GP_EXT_PAKRES_M.Z00020","....... (ii) Foreign Exchange Reserves with SBP","15662","Million USD","Normal","","60","Foreign Exchange Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","30-Jun-2011","TS_GP_EXT_PAKRES_M.Z00040","....... (iii) Foreign Exchange Reserves with Scheduled Banks","2163","Million USD","Normal","","70","Foreign Exchange Reserves with Scheduled Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-May-2011","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","17069","Million USD","Normal","","10","Total Liquid FX Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-May-2011","TS_GP_EXT_PAKRES_M.Z00030","....... (i) Net Reserves with SBP","13701","Million USD","Normal","","20","Net Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-May-2011","TS_GP_EXT_PAKRES_M.Z00050","....... (ii) Net Reserves with Banks","3368","Million USD","Normal","","30","Net Reserves with Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-May-2011","TS_GP_EXT_PAKRES_M.Z00070",". Total Reserves (i+ii+iii)","19939","Million USD","Normal","","40","Total Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-May-2011","TS_GP_EXT_PAKRES_M.Z00010","....... (i) Gold Reserves","3181","Million USD","Normal","","50","Gold Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","31-May-2011","TS_GP_EXT_PAKRES_M.Z00020","....... (ii) Foreign Exchange Reserves with SBP","14558","Million USD","Normal","","60","Foreign Exchange Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","31-May-2011","TS_GP_EXT_PAKRES_M.Z00040","....... (iii) Foreign Exchange Reserves with Scheduled Banks","2200","Million USD","Normal","","70","Foreign Exchange Reserves with Scheduled Banks"
"Gold and Foreign Exchange Reserves of Pakistan","30-Apr-2011","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","17046","Million USD","Normal","","10","Total Liquid FX Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Apr-2011","TS_GP_EXT_PAKRES_M.Z00030","....... (i) Net Reserves with SBP","13704","Million USD","Normal","","20","Net Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","30-Apr-2011","TS_GP_EXT_PAKRES_M.Z00050","....... (ii) Net Reserves with Banks","3342","Million USD","Normal","","30","Net Reserves with Banks"
"Gold and Foreign Exchange Reserves of Pakistan","30-Apr-2011","TS_GP_EXT_PAKRES_M.Z00070",". Total Reserves (i+ii+iii)","20562","Million USD","Normal","","40","Total Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Apr-2011","TS_GP_EXT_PAKRES_M.Z00010","....... (i) Gold Reserves","3179","Million USD","Normal","","50","Gold Reserves"
"Gold and Foreign Exchange Reserves of Pakistan","30-Apr-2011","TS_GP_EXT_PAKRES_M.Z00020","....... (ii) Foreign Exchange Reserves with SBP","14539","Million USD","Normal","","60","Foreign Exchange Reserves with SBP"
"Gold and Foreign Exchange Reserves of Pakistan","30-Apr-2011","TS_GP_EXT_PAKRES_M.Z00040","....... (iii) Foreign Exchange Reserves with Scheduled Banks","2844","Million USD","Normal","","70","Foreign Exchange Reserves with Scheduled Banks"
"Gold and Foreign Exchange Reserves of Pakistan","31-Mar-2011","TS_GP_EXT_PAKRES_M.Z00060",". Total Liquid FX Reserves (i+ii)","17601","Million USD","Normal","","10","Total Liquid FX Reserves"
