"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Monetary Aggregates (M3) - Monthly Profile","28-Feb-2023","TS_GP_BAM_M3_M.MA3001500","....... Securities Other than Shares (5)","3.24","Million PKR","Normal","","50","Securities Other than Shares of Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","28-Feb-2023","TS_GP_BAM_M3_M.MA3001600","....... Coins in Circulation (6)","9043.137699","Million PKR","Normal","","60","Coins in Circulation"
"Monetary Aggregates (M3) - Monthly Profile","28-Feb-2023","TS_GP_BAM_M3_M.MA3001700",". M2 (M1+4+5+6)","27877507.45","Million PKR","Normal","","70","M2"
"Monetary Aggregates (M3) - Monthly Profile","28-Feb-2023","TS_GP_BAM_M3_M.MA3001800","....... Deposits held with Non-Bank Financial Companies (NBFCs) (8)","0","Million PKR","Normal","","80","Deposits held with Non-Bank Financial Companies (NBFCs)"
"Monetary Aggregates (M3) - Monthly Profile","28-Feb-2023","TS_GP_BAM_M3_M.MA3001900","....... National Saving Schemes - Outstanding Amount (Central Directorate of National Savings-CDNS) (9)","3224394.909","Million PKR","Normal","","90","National Saving Schemes outstanding Amount"
"Monetary Aggregates (M3) - Monthly Profile","28-Feb-2023","TS_GP_BAM_M3_M.MA3002000","....... Deposits held with Post Offices (10)","139253.177","Million PKR","Normal","","100","Deposits held with Post Office"
"Monetary Aggregates (M3) - Monthly Profile","28-Feb-2023","TS_GP_BAM_M3_M.MA3002100",". M3 (M2+8+9+10)","31241155.54","Million PKR","Normal","","110","M3"
"Monetary Aggregates (M3) - Monthly Profile","31-Jan-2023","TS_GP_BAM_M3_M.MA3001100","....... Notes in Circulation (1)","7808995.653","Million PKR","Normal","","10","Notes in circulation outside of Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","31-Jan-2023","TS_GP_BAM_M3_M.MA3001200","....... Transferable Deposits (2)","14988922.77","Million PKR","Normal","","20","Transferable Deposits with Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","31-Jan-2023","TS_GP_BAM_M3_M.MA3001300",". M1 (1+2)","22797918.42","Million PKR","Normal","","30","M1"
"Monetary Aggregates (M3) - Monthly Profile","31-Jan-2023","TS_GP_BAM_M3_M.MA3001400","....... Other Deposits (4)","4485532.267","Million PKR","Normal","","40","Other Deposits with Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","31-Jan-2023","TS_GP_BAM_M3_M.MA3001500","....... Securities Other than Shares (5)","3.24","Million PKR","Normal","","50","Securities Other than Shares of Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","31-Jan-2023","TS_GP_BAM_M3_M.MA3001600","....... Coins in Circulation (6)","9011.758775","Million PKR","Normal","","60","Coins in Circulation"
"Monetary Aggregates (M3) - Monthly Profile","31-Jan-2023","TS_GP_BAM_M3_M.MA3001700",". M2 (M1+4+5+6)","27292465.68","Million PKR","Normal","","70","M2"
"Monetary Aggregates (M3) - Monthly Profile","31-Jan-2023","TS_GP_BAM_M3_M.MA3001800","....... Deposits held with Non-Bank Financial Companies (NBFCs) (8)","0","Million PKR","Normal","","80","Deposits held with Non-Bank Financial Companies (NBFCs)"
"Monetary Aggregates (M3) - Monthly Profile","31-Jan-2023","TS_GP_BAM_M3_M.MA3001900","....... National Saving Schemes - Outstanding Amount (Central Directorate of National Savings-CDNS) (9)","3253036.474","Million PKR","Normal","","90","National Saving Schemes outstanding Amount"
"Monetary Aggregates (M3) - Monthly Profile","31-Jan-2023","TS_GP_BAM_M3_M.MA3002000","....... Deposits held with Post Offices (10)","142996.653","Million PKR","Normal","","100","Deposits held with Post Office"
"Monetary Aggregates (M3) - Monthly Profile","31-Jan-2023","TS_GP_BAM_M3_M.MA3002100",". M3 (M2+8+9+10)","30688498.81","Million PKR","Normal","","110","M3"
"Monetary Aggregates (M3) - Monthly Profile","31-Dec-2022","TS_GP_BAM_M3_M.MA3001100","....... Notes in Circulation (1)","7668257.899","Million PKR","Normal","","10","Notes in circulation outside of Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","31-Dec-2022","TS_GP_BAM_M3_M.MA3001200","....... Transferable Deposits (2)","15294539.88","Million PKR","Normal","","20","Transferable Deposits with Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","31-Dec-2022","TS_GP_BAM_M3_M.MA3001300",". M1 (1+2)","22962797.78","Million PKR","Normal","","30","M1"
"Monetary Aggregates (M3) - Monthly Profile","31-Dec-2022","TS_GP_BAM_M3_M.MA3001400","....... Other Deposits (4)","4363344.871","Million PKR","Normal","","40","Other Deposits with Depository Corporations"
"Monetary Aggregates (M3) - Monthly Profile","31-Dec-2022","TS_GP_BAM_M3_M.MA3001500","....... Securities Other than Shares (5)","3.24","Million PKR","Normal","","50","Securities Other than Shares of Depository Corporations"
