"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Structure of Interest Rate: T-Bills Auction Result","30-Nov-2022","TS_GP_BAM_SIRTBIL_AH.TB0010",". Treasury Bills' Cut-off Yield 3-Months","17","Percent","Normal","","10","Treasury Bills' Cut-off Yield 3-Months"
"Structure of Interest Rate: T-Bills Auction Result","30-Nov-2022","TS_GP_BAM_SIRTBIL_AH.TB0020",". Treasury Bills' Cut-off Yield 6-Months","16.8","Percent","Normal","","20","Treasury Bills' Cut-off Yield 6-Months"
"Structure of Interest Rate: T-Bills Auction Result","30-Nov-2022","TS_GP_BAM_SIRTBIL_AH.TB0030",". Treasury Bills' Cut-off Yield 12-Months","16.84","Percent","Normal","","30","Treasury Bills' Cut-off Yield 12-Months"
"Structure of Interest Rate: T-Bills Auction Result","30-Nov-2022","TS_GP_BAM_SIRTBIL_AH.TB0040",". Treasury Bills' Weighted Average Yield 3-Months","16.88","Percent","Normal","","40","Treasury Bills' Weighted Average Yield 3-Months"
"Structure of Interest Rate: T-Bills Auction Result","30-Nov-2022","TS_GP_BAM_SIRTBIL_AH.TB0050",". Treasury Bills' Weighted Average Yield 6-Months","16.52","Percent","Normal","","50","Treasury Bills' Weighted Average Yield 6-Months"
"Structure of Interest Rate: T-Bills Auction Result","30-Nov-2022","TS_GP_BAM_SIRTBIL_AH.TB0060",". Treasury Bills' Weighted Average Yield 12-Months","16.77","Percent","Normal","","60","Treasury Bills' Weighted Average Yield 12-Months"
"Structure of Interest Rate: T-Bills Auction Result","16-Nov-2022","TS_GP_BAM_SIRTBIL_AH.TB0010",". Treasury Bills' Cut-off Yield 3-Months","15.71","Percent","Normal","","10","Treasury Bills' Cut-off Yield 3-Months"
"Structure of Interest Rate: T-Bills Auction Result","16-Nov-2022","TS_GP_BAM_SIRTBIL_AH.TB0020",". Treasury Bills' Cut-off Yield 6-Months","15.73","Percent","Normal","","20","Treasury Bills' Cut-off Yield 6-Months"
"Structure of Interest Rate: T-Bills Auction Result","16-Nov-2022","TS_GP_BAM_SIRTBIL_AH.TB0030",". Treasury Bills' Cut-off Yield 12-Months","15.7","Percent","Normal","","30","Treasury Bills' Cut-off Yield 12-Months"
"Structure of Interest Rate: T-Bills Auction Result","16-Nov-2022","TS_GP_BAM_SIRTBIL_AH.TB0040",". Treasury Bills' Weighted Average Yield 3-Months","15.69","Percent","Normal","","40","Treasury Bills' Weighted Average Yield 3-Months"
"Structure of Interest Rate: T-Bills Auction Result","16-Nov-2022","TS_GP_BAM_SIRTBIL_AH.TB0050",". Treasury Bills' Weighted Average Yield 6-Months","15.73","Percent","Normal","","50","Treasury Bills' Weighted Average Yield 6-Months"
"Structure of Interest Rate: T-Bills Auction Result","16-Nov-2022","TS_GP_BAM_SIRTBIL_AH.TB0060",". Treasury Bills' Weighted Average Yield 12-Months","15.7","Percent","Normal","","60","Treasury Bills' Weighted Average Yield 12-Months"
"Structure of Interest Rate: T-Bills Auction Result","02-Nov-2022","TS_GP_BAM_SIRTBIL_AH.TB0010",". Treasury Bills' Cut-off Yield 3-Months","15.71","Percent","Normal","","10","Treasury Bills' Cut-off Yield 3-Months"
"Structure of Interest Rate: T-Bills Auction Result","02-Nov-2022","TS_GP_BAM_SIRTBIL_AH.TB0020",". Treasury Bills' Cut-off Yield 6-Months","15.74","Percent","Normal","","20","Treasury Bills' Cut-off Yield 6-Months"
"Structure of Interest Rate: T-Bills Auction Result","02-Nov-2022","TS_GP_BAM_SIRTBIL_AH.TB0030",". Treasury Bills' Cut-off Yield 12-Months","15.74","Percent","Normal","","30","Treasury Bills' Cut-off Yield 12-Months"
"Structure of Interest Rate: T-Bills Auction Result","02-Nov-2022","TS_GP_BAM_SIRTBIL_AH.TB0040",". Treasury Bills' Weighted Average Yield 3-Months","15.7","Percent","Normal","","40","Treasury Bills' Weighted Average Yield 3-Months"
"Structure of Interest Rate: T-Bills Auction Result","02-Nov-2022","TS_GP_BAM_SIRTBIL_AH.TB0050",". Treasury Bills' Weighted Average Yield 6-Months","15.73","Percent","Normal","","50","Treasury Bills' Weighted Average Yield 6-Months"
"Structure of Interest Rate: T-Bills Auction Result","02-Nov-2022","TS_GP_BAM_SIRTBIL_AH.TB0060",". Treasury Bills' Weighted Average Yield 12-Months","15.73","Percent","Normal","","60","Treasury Bills' Weighted Average Yield 12-Months"
